16-04-2019 15:13:49 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 15:13:49 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 15:13:49 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 15:13:49 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 15:13:49 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 15:13:49 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 15:13:49 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@134f8ef6] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 15:13:53 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:05:46 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:05:46 INFO  Version:46 - HHH000412: Hibernate Core {5.4.2.Final}
16-04-2019 18:05:48 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
16-04-2019 18:05:50 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:05:50 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:05:50 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:05:50 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:05:50 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:05:52 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:05:55 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7b2ccba5] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:06:12 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:06:12 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:06:12 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:06:12 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:06:12 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:06:12 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:06:12 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:06:12 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:06:12 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5ad6cc21] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:06:16 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:06:16 INFO  Company:64 - Create company: Apple, at 2019-04-16T18:06:16.301033900
16-04-2019 18:06:16 INFO  Project:64 - Create project: App, at 2019-04-16T18:06:16.403759700
16-04-2019 18:10:46 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:10:46 INFO  Version:46 - HHH000412: Hibernate Core {5.4.2.Final}
16-04-2019 18:10:46 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
16-04-2019 18:10:47 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:10:47 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:10:47 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:10:47 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:10:47 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:10:48 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:10:51 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7b2ccba5] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:10:55 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:10:55 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:10:55 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:10:55 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:10:55 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:10:55 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:10:55 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:10:55 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:10:55 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5ad6cc21] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:11:01 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:11:01 INFO  Company:64 - Create company: Apple, at 2019-04-16T18:11:01.299450400
16-04-2019 18:11:01 INFO  pooling:408 - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:11:01 INFO  Project:64 - Create project: App, at 2019-04-16T18:11:01.669133700
16-04-2019 18:11:55 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:11:55 INFO  Version:46 - HHH000412: Hibernate Core {5.4.2.Final}
16-04-2019 18:11:56 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
16-04-2019 18:11:56 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:11:56 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:11:56 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:11:56 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:11:56 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:11:58 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:11:59 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7b2ccba5] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:12:03 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:12:03 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:12:03 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:12:03 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:12:03 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:12:03 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:12:03 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:12:03 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:12:03 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5ad6cc21] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:12:07 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:12:07 INFO  Company:64 - Create company: Apple, at 2019-04-16T18:12:07.257277600
16-04-2019 18:12:07 INFO  pooling:408 - HHH10001008: Cleaning up connection pool [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:12:07 INFO  Project:64 - Create project: App, at 2019-04-16T18:12:07.320138400
16-04-2019 18:13:49 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:13:49 INFO  Version:46 - HHH000412: Hibernate Core {5.4.2.Final}
16-04-2019 18:13:50 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
16-04-2019 18:13:51 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
16-04-2019 18:13:51 INFO  pooling:115 - HHH10001005: using driver [com.mysql.cj.jdbc.Driver] at URL [jdbc:mysql://localhost:3306/test?useLegacyDatetimeCode=false&serverTimezone=UTC]
16-04-2019 18:13:51 INFO  pooling:124 - HHH10001001: Connection properties: {password=****, user=root}
16-04-2019 18:13:51 INFO  pooling:129 - HHH10001003: Autocommit mode: false
16-04-2019 18:13:51 INFO  DriverManagerConnectionProviderImpl:239 - HHH000115: Hibernate connection pool size: 20 (min=1)
16-04-2019 18:13:52 INFO  Dialect:158 - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
16-04-2019 18:13:53 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@7b2ccba5] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16-04-2019 18:13:57 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16-04-2019 18:13:57 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: JPA]
16-04-2019 18:13:57 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
